Date / Time,City,State,Shape,Duration,Summary,Posted
7/30/01 21:40,Andrews,TX,Oval,10 seconds,Extemely fast large oval transparent object.,8/5/01
7/30/01 01:30,Bronte (near),TX,Diamond,10-15 min,bronte sighting,8/5/01
7/29/01 21:43,Weatherford,TX,Unknown,1 1/2 minutes,"Craft(s) with 4 lights being overtaken by one light, no noise or strobe lights",8/5/01
7/28/01 11:30,Dallas,TX,Unknown,10 Minutes,Dark immobile object in the afternoon sky,8/5/01
7/28/01 03:20,Wichita Falls,TX,Triangle,apprx. 5to 6 seconds,sighting of 15 to 20 white trangles in early morning hours of 7-28 01over texas,8/5/01
7/20/01 23:59,Austin,TX,Circle,three minutes,"low-flying, helicopter-sounding, aircraft or circle shaped (from underneath), and had  few lights + bright spotlight",8/5/01
7/20/01 23:00,San Marcos,TX,Cylinder,3 minutes,It was a cylinder that had 3 bright spotlights and moved too slowly and quietly to be a helicopter!,7/16/06
7/18/01 23:15,Leakey,TX,Light,approx 15 min,"Bright star like object moved from W to E @ a slow pace, for approx. 15 min. w/ fading brightness in & out.",8/20/01
7/18/01 16:30,Houston,TX,Oval,2 minutes,the ufo was above a office,8/5/01
7/15/01 16:15,El Paso,TX,Other,2.5 hours,"Huge six Cubed Superstructure Seen in El Paso, July 2001.",1/23/16
7/14/01 12:00,Odessa,TX,Cigar,,White 767 whith a thin cigar shape object trailing in the sky.,1/19/05
7/12/01 21:09,Cleveland,TX,Fireball,20 seconds,Fireball across the sky.,7/20/14
7/7/01 22:00,Houston,TX,Light,60 seconds,"Saturday night was a clear, full-moon and silent night after a wave of rainy clouds passed the West side of Houston, Texas. My wife and",8/5/01
7/5/01 00:05,Houston,TX,Oval,25 minutes,"Moving bright red light becomes motionless, releases short burst of silvery filaments, then slowly disappears, straight up in the sky.",8/5/01
7/4/01 23:50,Houston,TX,Oval,30 minutes,Red globe moved slowly from southeast to northwest and disappeared after 30 minutes of viewing.,8/5/01
7/4/01 23:20,Houston,TX,Light,45 minutes,"Houston, Texas - Red pulsating light which ""dropped"" another light; disappeared in the sky",8/5/01
6/30/01 22:30,McCamey,TX,Oval,5 min,driving  into town when car just died thats when we saw a yellowish oval floating overhead,8/5/01
6/25/01 19:30,Irving,TX,Unknown,5 min,"For the past few nights ( June 25 - 27 ) at around 7:30pm each night, I observed 3 aircraft flying in the same path about a minute apar",8/5/01
6/24/01 17:30,Cypress,TX,Changing,5 minutes,"White oblong object, clear sky, dailight, light wind, other aircraft in sky, no light detected.",8/5/01
6/21/01 21:25,Eastland,TX,Light,1 to 2 minutes,Saw a  bright light moving in the sky,8/5/01
6/21/01 13:00,San Antonio,TX,Sphere,unknown,Picture of UFO out the window of my plane on a trip to Las Vegas,10/8/07
6/15/01 16:00,Dallas,TX,Disk,20-30 Sec.,Disk Tries to Hide,5/14/02
6/14/01 01:28,Dallas,TX,Flash,1 minute,A spotting of bright and unusual flashes from the sky.,8/5/01
6/12/01 03:00,Azle,TX,Light,2 seconds,Amber Light Vanishing,8/5/01
6/9/01 22:10,,TX,Oval,10 minutes,Low flying object visited my street,8/5/01
6/6/01 21:45,Alvin,TX,Cigar,<1 minute,"Flying Submarine whistles over treetops frightening three teenage witnesses in Alvin, Texas then shoots off and vanishes",8/5/01
6/2/01 22:40,Houston,TX,,4-5 SEC,traveling north on richie saw lights moving left to right very quickley.After 2 - 3 seconds it dissapeared.,8/5/01
5/25/01 20:00,McKinney,TX,Other,seconds,"high flying reflective object, very fast, slightly larger than starsize with flipping appendage.",8/5/01
5/19/01 05:30,Mesquite,TX,Other,about 10minutes,Black transparent square orb,8/5/01
5/14/01 21:00,Overton,TX,Circle,1he 40 min,"Objects first appear from out of no where, one at a time, the first night about every 5 to 7 min, then the next 3 nights timing was clo",8/5/01
5/13/01 21:15,Fort Worth,TX,Light,20 seconds,"seen bright light northern sky stationary for approx 20 seconds.  grew slightly brighter, then faded and finally disappeared",8/5/01
5/11/01 05:00,Houston,TX,Light,30min,Low flying shape shifting light sphere spotted by commuters 3 days in a row,8/5/01
5/10/01 23:20,Jacksboro,TX,Triangle,3 minutes,I thought it to be Satellites,8/5/01
5/10/01 21:00,Splendora,TX,Unknown,34minutes,it just stayed in one spot and changed color rapidly  then after 30 min it feaded away with no noise or movement,8/5/01
4/25/01 20:30,Houston,TX,Light,one second,"Green streak of light covered about 1/3 of the sky in one second, changed to white as it neared the horizon and faded out.",4/28/01
4/22/01 00:20,Fort Worth,TX,Other,4 minutes,Ring-shaped object with lights around the outside flying over Fort Worth.,4/28/01
4/21/01 21:45,Arlington,TX,Triangle,1 minute,"Three objects traveling east to west at an inconsistent speed but in a straight line, color white to yellow but observed in bright city",4/28/01
4/18/01 16:35,Houston,TX,Oval,1:30,An airplane was flying overhead emitting a long contrail and as my eyes went down the contrail a small white craft came out of the plum,4/28/01
4/15/01 22:30,Grand Prairie,TX,Unknown,30TO45 SEC,"THE OBJECT WAS CLOSE AND VERY LOW IN THE SKY, THUS MY DISCPRITION IN DEATAIL.",10/12/01
4/15/01 00:25,San Antonio,TX,Sphere,2 seconds,"Bright Blue/White Light, North Of San Antonio Texas Moving East To West in a slight downward slant.",4/28/01
4/14/01 00:30,Meridian,TX,Fireball,about 2 minutes,bright light flash then a fireball flying across the sky low to the ground,4/28/01
4/12/01 04:17,Houston,TX,Light,1 second,"it was a while blurr of light, nothing trailing it, round.one second from horizon to horizon at at 3 oclock level.",4/28/01
3/30/01 09:28,Fort Worth,TX,Disk,7 seconds,"Classical UFO seen to have 'dropped' from 11 o'clock high--hover in-place--then whisked off to the due NNW. Fort Worth, Tx.",4/1/01
3/21/01 03:21,Arlington,TX,Unknown,15-25sec.,"Very fast moving ""object"", blinking blue, red, and green. In that pattern.",4/1/01
3/20/01 10:15,Austin,TX,Cigar,3-5 minutes,"Driving soutth on Mo Pac Expressway, I saw two black cigar shaped objects hovering.",4/1/01
3/19/01 18:50,Austin,TX,Fireball,?20 minutes?,HUGE blazing falling object (NOT the Mir).,4/1/01
3/19/01 18:01,Austin,TX,Other,,This is in response to the orange lights seen west of Austin.... This is exactly where Fort Hood is located. The largest ARMY base in t,4/28/01
3/17/01 01:45,Huntsville,TX,Disk,3minutes,It was one Saturday night at the state park in Huntsville TX. It was about 1:45am I just look at my watch and told my wife I was going ,4/1/01
3/12/01 20:00,Friendswood,TX,Unknown,5 MINUTES,SLOW MOVING AIRCRAFT /  LARGE ROUND WHITE LIGHTS  PULSING IN UNISON ACROSS BACK OF CRAFT,3/16/01
3/6/01 10:30,Webster,TX,Triangle,30 Sec's,On March the 3rd of this year I was taking a drive with my wife just recovering from a Gall Bladder operation. I was in the passenger s,8/5/01
3/5/01 15:30,Roscoe and Ft. Justice (between),TX,Cigar,45 minutes,"I noticed a very strange airplane flying low to the ground.  It would circle and then hover, circle and then hover.",3/16/01
3/4/01 20:00,Burton,TX,Light,20 min,a light in the washington county sky,3/16/01
2/25/01 17:45,Covington,TX,Egg,45 seconds,UFO sighting Over President  Bush's Tx White House?,3/6/01
2/25/01 01:00,Sugar Land,TX,Sphere,10min,red and white sphere craft in sugarland tx,4/28/01
2/22/01 19:20,Millsap,TX,Cigar,2 minutes,"We saw one craft. It travelled left to right with very bright lights that were luminous of yellowish green. The lights disappeared, all",2/24/01
2/16/01 19:30,China,TX,Light,30 min.,"Strange lights appearing over the skies of China, Texas",2/18/01
2/14/01 01:00,Austin,TX,Changing,30 mins,two others and I saw a number of lights in the sky,2/18/01
2/11/01 01:30,"Mt. Pleasant/Texarkana (Between,  on I30)",TX,Unknown,A second,"A ghostly, lumiscent object darts over car on Texas highway.",2/18/01
2/6/01 22:15,Palestine,TX,Light,5 minutes,Small orangish red pulsating object moving slowly from West to East across the night sky,2/18/01
2/6/01 17:00,Dallas,TX,Changing,5 Mins,"3 hovering/slow moving objects in Dallas, TX, during rush hour.",2/18/01
2/4/01 22:30,Killeen,TX,Oval,2 1/2 hrs,viewed bright white lights in oval shape that conitinued to flash to smaller white lights nearer the center of the oval.,8/5/01
2/4/01 17:00,Corpus Christi,TX,Cylinder,1min.,"WHITE CYLINDER OBJECT MOVING ACROSS THE SKY, ZOOMING AWAY AT A 45 DEGREE ANGLE",8/20/01
2/4/01 00:01,Canyon Lake,TX,Light,2-3 hours,"Star/Plane looking Red,Blue,and White flashing light,slowly moving",2/18/01
2/3/01 20:30,Covingtion,TX,Light,45 minutes,"Looked like a star,but 10 times biger,",2/18/01
1/29/01 21:00,Houston,TX,Diamond,10 minutes,Diamond Shaped UFO in Houston,2/18/01
1/26/01 20:10,Rowlett,TX,Unknown,7 seconds,"burnt-orange, amber colored luminescent object traveling at high rate of speed makes instant 90 degree turn",2/18/01
1/13/01 08:00,Jayton,TX,Diamond,10 min.,Two diamond shaped objects on farm in Texas.,3/28/04
1/5/01 19:00,Houston,TX,Unknown,still there,As far as I know it still could be a plane but planes don't set in the same place for so long.,2/18/01
1/5/01 18:40,Baytown,TX,Cigar,15 MIN,LARGE OBLONG CIGAR SHAPED WINGLESS BRIGHT OBJECT MOVING EAST TO WEST OVER HOUSTON TEXAS,2/18/01
1/4/01 06:00,Beeville,TX,Flash,5 sec.,A star turned very bright and then fade away in the southern early mourning sky.,2/18/01
1/3/01 15:00,none,TX,Sphere,5 minutes,golden ball in the daytime.,2/18/01
12/31/00 04:00,Kingsville,TX,Light,unknown,Nocternal Visitation,1/3/01
12/29/00 20:00,Sisterdale,TX,Diamond,5 minutes,Diamond shaped object that huvered above with a very brite glow.(not lights),2/18/01
12/29/00 09:00,El Campo,TX,Other,,NO MODERN UFO I EVER SAW,2/18/01
12/29/00,Austin,TX,Formation,,Three lights in triangular formation. One craft or three I could not tell.,4/22/03
12/28/00 17:09,Houston,TX,Light,11 minutes,"Bright, burning, descending small, narrow oval shaped light over s/sw sky in Houston, late afternoon/Dec 28, 00",1/3/01
12/28/00 12:00,Mansfield,TX,Flash,6 seconds,Quick Flash,3/4/08
12/16/00 19:00,Athens,TX,Light,1 minute,"We saw a light in the night sky which appeared to be a satellite, but was moving much too fast.",12/20/00
12/15/00 21:00,Austin,TX,,.5 seconds,Flare-like object blasts across sky at unthinkable speed over Austin Texas,2/18/01
12/3/00 22:00,Dallas,TX,Light,2 seconds,"what i saw could only be descibed as a green laser beam coming from the sky and it had a red ""flame"" coming from the back as it shot do",12/9/00
11/26/00 21:15,Progresso,TX,Unknown,5min,object being chased,12/2/00
11/23/00 19:45,Corpus Christi,TX,Other,5 sec,saw  v  shape craft going the same speed of a jet no light no sound,12/9/00
11/23/00 18:40,Belton,TX,Light,19:00,ANOTHER Bell County Sighting,12/2/00
11/20/00 19:00,Seagoville,TX,Triangle,3 - 5 minutes,"Triangle  3 slowly pulsating large soium colored lights, with small 7 running lights, vehicle moved extremely slow, with no sound",9/2/05
11/19/00 18:00,Grapevine,TX,Triangle,5 minutes,This was reported to me by the eyewitnesses.  There were two light colored sail shaped UFO's.  One flew into and through the other.  Tw,12/2/00
11/18/00 22:15,Dilley  (south of san antonio),TX,Disk,about 7 miniutes,very big bright white saucer like object about 1000-1200 feet in diameter very large with red and blue flashing lights on it and around,12/2/00
11/15/00 18:00,Sidney,TX,Other,10 seconds,A black cube appears in the sky above  me.,5/15/13
11/15/00 17:55,Comanche,TX,Other,approx 30 sec,"a black object (abyss)hovered 200 feet over me while deer hunting and 3 months later, i underwent emergency brain surgery.",6/4/04
11/14/00,Henderson,TX,,three minutes,i saw a mothership letting off flying sausers,3/19/02
11/13/00 18:30,Denton,TX,Triangle,2 minutes,Black triangle spotted over highway in the night sky,12/2/00
11/7/00 17:50,Dallas,TX,Disk,2-seconds,White Daytime disc in north Dallas on Election Day.,12/2/00
11/6/00 21:00,Houston,TX,Triangle,1.5 minutes,Delta winged object flies by as power goes out in Houston Texas.,12/2/00
11/4/00 00:20,Garland,TX,Unknown,10 to 15 seconds,"red and greenish lights seen over Dallas, Texas viewed from Garland, Texas.",11/21/10
11/2/00 22:00,Fort Worth,TX,Fireball,22:00,IT LOOKED LIKE A SHOOTING STAR BUT IT WAS BELOW THE CLOUDS.,9/13/02
11/1/00 01:00,Austin,TX,Disk,30 seconds,The craft shot a ray of solid light up into the sky and connected to what appeared to be a star.,10/31/03
10/30/00 18:00,Sulphur Springs,TX,Circle,12 hours,had a circle of lights with Y in center of it.,12/9/00
10/27/00 03:00,San Antonio,TX,Light,on and off for an hour or,Could someone please tell us what is going on over San Antonio Texas ??? Several times during the month of september and october we hav,12/2/00
10/18/00 22:15,McKinney,TX,Light,15 minutes,"As we were both watching this thing, it went due South over the horizon in a fraction of a second",6/12/08
10/15/00 21:30,Houston,TX,Triangle,5 minutes,"UFO in outer space. A flying ""V"" formation of 15 to 20 of what looked like stars in the clear sky",2/18/01
10/15/00 15:30,Del Valle,TX,,2 hrs.,Both of these little people had long arms and big black eyes. They were shorter then me. Their heads were bigger then their body and ca,12/5/01
10/15/00 04:00,Clear Lake,TX,Egg,3 secs,"1 1/2 times the size of a full moon,  green and moved alot faster than normal at 4 am",12/12/09
10/15/00 04:00,Nassau Bay,TX,Oval,3-4 seconds,Bright Green Oval Highspeed bigger than a full moon,7/16/06
10/13/00 19:30,Amarillo,TX,Light,2 min,it blew up and shattered into several different parts had jet stream behind it and was bright blue and white and traveled as far as i c,12/2/00
10/13/00 19:30,Baird,TX,Fireball,30 sec. to 1 min.,"I am a 34 year old attorney with two children.  My wife and I were traveling from Dallas to Abilene, heading West on Interstate 20.  It",12/2/00
10/13/00 19:14,Clyde,TX,Cylinder,around 1 min.,The Book of Yahweh,12/2/00
10/12/00 08:00,Breckenridge,TX,Other,5 minutes,"It was slow moving ,no lights and totally silent and BIG.",4/27/04
10/7/00 22:00,Katy,TX,Disk,15 minutes,disk shaped object with cluster of lights,12/2/00
10/4/00 22:47,Richwood,TX,Fireball,20 seconds,It looked like a fireball chasing after something.,12/2/00
10/4/00 22:25,Cleburne,TX,Other,30-45 sec.,The object was shaped like a boomarang with 7 black spheres one in the center of the nose and three on each wing. It was dark in color ,12/2/00
10/2/00,San Antonio,TX,Light,10-15 min,three bright large lights in sky--loose formation?,12/2/00
9/30/00 23:30,San Antonio,TX,Changing,15 min,"twinkling star to naked eye, blue and red flashing lights, change shape in binoculars",12/2/00
9/30/00 02:00,North Texas,TX,Fireball,10 seconds,Greenish-blue fireball seen off I-45N,5/13/12
9/26/00 03:30,The Woodlands,TX,Chevron,5 sec,"Transparent, shimmering chevron with rows of lights on the underside of each leg traveling silenty and at fantastic speed.",12/2/00
9/21/00 21:00,Cushing,TX,Fireball,1-2 seconds,"Object passed straight overhead, moving from north to south. It seemed to be very close, seemingly to be just above a large oak tree. I",12/2/00
9/21/00 19:30,Chatfield,TX,Disk,1 hour,i was abducted by an ailien craft and my body was examined.,10/12/01
9/21/00 19:25,Chatfield,TX,Oval,1hr and 5 minutes,"Bright white irridescent, round in shape, no clouds near.  The blinding light from the object gave me a headache to look at it.  I stop",12/2/00
9/19/00 11:50,Houston,TX,Sphere,30 min,Silver sphere the size of a VW bug seen in the northern sky of downtown Houston Texas for about 30 min moving in different directions.,9/21/00
9/18/00 22:00,San Saba,TX,Light,10 minutes,"light appears from nowhere  hovers   for 10 minutes slowing moving right changes color and then disappears,",9/21/00
9/14/00 07:51,Houston,TX,Cylinder,20 min.,Videotaped a floating cylinder while taking pictures of planes leaving trails in the sky.,9/17/00
9/12/00 19:30,San Antonio,TX,Other,15 Min.- 20 Min.,"This object moved across the sky leaving no smoke trail, vabor trail, no sound or never changed direction, sighted for 20 min.",9/17/00
9/8/00 20:30,George West,TX,Flash,,There were three bright flashes blinking at different times but all in the same general area ( in a stright line),12/2/00
